"GSM134895","GSM134896","GSM134897","GSM134898","GSM134900","GSM134903","GSM134905","GSM134907","GSM134940","GSM135015","GSM135016","GSM135017","GSM135018","GSM135657","GSM135659","GSM135674","GSM135678","GSM135683","GSM135685","GSM135686","GSM135691","GSM135699","GSM135701","GSM135019","GSM135020","GSM135021","GSM135022","GSM135023","GSM135024","GSM135025","GSM135026","GSM135029","GSM135031","GSM135033","GSM135042","GSM135045","GSM135051","GSM135057","GSM135060","GSM135068","GSM135071","GSM135072","GSM135078","GSM135159","GSM135163","GSM135166","GSM135168","GSM135220","GSM135223","GSM135224","GSM135228","GSM135262","GSM135263","GSM135279","GSM135655","GSM135656","GSM135658","GSM135660","GSM135661","GSM135662","GSM135663","GSM135664","GSM135665","GSM135666","GSM135667","GSM135668","GSM135669","GSM135670","GSM135671","GSM135672","GSM135673","GSM135675","GSM135676","GSM135677","GSM135679","GSM135680","GSM135681","GSM135682","GSM135684","GSM135687","GSM135688","GSM135689","GSM135690","GSM135692","GSM135693","GSM135694","GSM135695","GSM135696","GSM135697","GSM135698","GSM135700","GSM135702","GSM135703","GSM135704","log_fold_change"
-0.194695,-0.09138905,-0.300851,-0.811192,0.124709,-0.09138905,-0.09138905,-0.302047,0.215158,-0.09138905,-0.09138905,-0.09138905,-0.123697,-0.09138905,-0.09138905,0.192237,-0.543084,-0.09138905,-0.09138905,-0.0343387,-0.09138905,0.0189132,-0.0590811,-0.335566,-0.0383239,-0.0383239,-0.131405,-0.0383239,-0.0383239,-0.0383239,-0.0163055,-0.0383239,-0.0383239,-0.772416,-0.176805,-0.0383239,-0.438874,-0.0383239,-0.0383239,0.0615678,0.221857,-0.0383239,-0.100098,-0.0383239,-0.0383239,-0.327924,-0.0383239,-0.0383239,0.170535,-0.133945,0.304342,0.0624119,-0.847716,-0.0603423,-0.0383239,-0.0383239,-0.0383239,0.0881023,-0.114903,-0.834943,0.125502,-0.0383239,-0.0383239,-0.0383239,1.13035,-0.163608,2.62003,0.136825,0.820769,-0.265396,-0.0383239,-0.182439,-0.33617,-0.173364,-0.0383239,-0.152851,0.0732231,0.3023,-0.0383239,-0.504173,-0.241132,0.497426,-0.0383239,-0.0383239,0.0768381,0.340187,0.323152,0.15061,0.0606936,0.100205,-1.01455,-0.0908148,0.0249108,-0.0383239,-3.5220379737016
0.222421,0.251778,0.176346,0.251778,0.607346,0.251778,0.251778,0.251778,0.251778,0.251778,-0.0170399,0.251778,0.281135,0.251778,0.251778,-0.0838113,0.298962,0.988439,0.251778,0.251778,0.251778,0.251778,0.251778,0.00401076,0.00401076,0.00401076,0.00401076,0.00401076,0.00401076,0.00401076,0.0213142,0.0320439,0.00401076,-0.281723,0.00401076,0.00401076,0.00401076,0.273699,0.0293279,-0.258977,0.0799052,0.00401076,0.37758,0.00401076,0.00401076,0.00232426,0.00401076,-0.0594991,0.00401076,0.00401076,-0.0109159,-0.0965086,0.305597,0.0714279,0.00401076,0.00401076,0.00401076,0.00401076,0.46386,-0.0937921,0.252369,-0.00244667,0.077526,0.184283,0.00401076,-0.136959,0.00401076,0.190904,-0.359471,0.00401076,0.00401076,0.315954,-0.228853,0.0351469,-0.311539,0.237635,-0.0356462,0.15518,0.00401076,-0.226363,0.00401076,-0.230003,0.00401076,0.00401076,0.00401076,0.529985,-0.214434,0.598733,0.378873,0.00345962,-0.396593,-0.111571,-0.00912528,0.00401076,-3.52423086438014
-0.0837818,0.426359,-0.0837818,-0.0837818,-0.590412,0.259442,0.472702,-1.41309,-0.270795,-0.0837818,0.119853,-0.0837818,0.156617,0.326607,0.0406122,0.196462,-1.01478,-0.253665,-0.0855263,-1.88925,-0.525024,-0.0820373,-0.456923,-0.596535,-0.0737439,-0.427028,-0.0737439,0.234912,-0.737941,-0.383194,0.141968,-0.321312,-0.0845994,-0.98393,-0.54802,-0.763191,-1.06321,0.182325,-0.333128,-0.0809903,-0.279511,0.594934,0.358538,1.3702,-0.240678,0.29093,-0.0737439,-0.108098,0.199982,-0.480688,0.083446,-0.313174,0.329096,0.535734,-0.556998,-0.0737439,-0.0737439,-0.212308,0.702955,-0.0426423,1.2216,0.55065,-0.13921,-1.3374,0.443232,0.292912,-0.452123,-0.62941,0.510874,-0.330398,-0.0737439,-0.23648,-0.162201,-0.0417891,0.381603,0.245484,-0.0172577,0.0179947,-0.215363,1.76878,0.198274,-0.0737439,-0.501959,0.0155673,0.244975,-0.163883,0.304219,-0.20979,1.27224,0.425938,-0.364211,0.474036,0.138544,-0.995612,-3.52797389942237
-0.0780815,0.376181,-0.102091,0.0465867,0.07592885,0.105271,-0.0247656,0.27231,0.07592885,0.07592885,0.07592885,0.07592885,0.186667,0.07592885,0.308379,0.0393842,0.07592885,0.251636,0.976788,0.07592885,-0.0393831,-0.405922,0.07592885,0.343054,0.0604441,0.0604441,0.0604441,0.124244,0.0604441,0.0604441,-0.0684516,0.0604441,0.0604441,0.0193153,0.0119431,0.0604441,0.0604441,0.124806,0.0604441,0.0911517,0.255986,0.0604441,0.168997,0.0604441,0.104074,-0.134071,0.314671,-0.855898,0.363259,-0.704088,0.0584144,0.0903483,0.760006,0.0663398,0.0604441,0.0604441,0.0604441,0.0604441,-0.580041,-0.245197,-0.0258828,-0.130417,0.450174,-0.022702,0.0604441,-0.248128,-0.252125,-0.257367,-0.299362,0.626185,0.0604441,-0.405969,0.102434,-0.00546789,-0.145131,0.0604441,-0.632388,0.653076,0.264647,0.262817,0.0624738,-0.253234,0.0604441,0.118192,0.23192,0.432138,0.0604441,0.168192,0.957452,-0.549138,-0.426754,0.13531,-0.0985323,-1.59679,-3.53003649939645
-1.52531,-0.327088,-0.350443,-1.26312,-0.370167,0.830669,0.372361,-0.237775,-0.377829,-0.510835,-0.350443,-0.350443,-0.269179,-0.350443,-0.350443,0.243247,-0.350443,-0.35994,-0.348188,-1.37919,-0.363015,0.0896492,-0.350443,-0.00305409,-0.0885745,-0.154273,-0.48886,-0.0747985,-0.932883,-0.828142,0.763981,-0.692212,-0.0980521,-1.3339,-2.12331,-0.542081,-0.643245,0.45586,-0.0980521,0.0134264,-0.114353,-0.0980521,-0.368924,-0.605515,-0.550948,-0.847388,-0.0980521,-0.0980521,0.901921,0.219203,0.255142,0.462447,0.558442,-0.47573,-0.0980521,0.470425,-0.0980521,-0.611673,-0.873806,0.716559,-0.142196,-0.32973,-0.0292581,-0.529999,0.854039,0.300694,-0.305733,-0.158022,-0.189734,0.319945,0.303337,0.0849101,-0.30727,-0.386082,-0.615735,3.01907,0.911348,0.782876,-0.385617,0.513794,-0.118166,0.342042,-1.91079,-0.487777,0.176902,0.602793,0.545985,0.666688,-0.44795,1.24382,0.601427,0.33537,1.1437,-0.374316,-3.5379501682377
0.212001,0.541522,0.371941,0.0698693,0.212001,0.146761,0.308027,0.245053,0.212001,0.212001,-0.056839,0.212001,0.212001,0.212001,0.480471,-0.245167,0.212001,-0.551555,0.212001,0.216327,0.212001,0.127196,0.212001,-0.0417979,0.0581243,0.0581243,0.0581243,0.135034,0.0581243,0.0581243,-0.283186,0.00371808,0.0581243,0.346677,0.0641255,0.0581243,0.0581243,0.140712,0.0581243,0.448974,0.383597,0.0581243,-0.427489,0.0581243,0.23804,0.165821,0.0581243,0.244764,0.0581243,0.309476,0.232281,0.276704,0.326441,-0.542985,0.0581243,0.0581243,0.0581243,0.0581243,-0.248198,0.216717,0.0428075,-0.0602791,0.44639,0.0581243,0.0581243,0.0833491,-0.196338,0.0581243,0.0622464,-1.16919,0.0581243,0.0581243,-0.170467,0.0581243,0.185867,-0.021189,0.187047,-0.183842,-0.482591,-0.268151,-0.232268,0.0581243,0.0581243,-0.228592,0.453664,0.0581243,-0.0325603,0.0908163,0.10374,-0.0884207,-0.342172,-0.445038,-0.23706,0.0581243,-3.54162597140493
-0.243132,-0.118244,-0.118244,-0.234454,-0.118244,-0.118244,-0.118244,-0.118244,-0.118244,-0.118244,-0.118244,-0.118244,0.166674,-0.118244,-0.118244,-0.0677158,-0.208849,0.0737719,-0.12308,0.0297064,-0.118244,-0.146144,0.321952,0.155585,-0.0126131,-0.0126131,0.155581,0.291881,-0.0126131,-0.0126131,0.147579,-0.0126131,-0.0126131,-0.0629658,-0.0326152,-0.0126131,-0.0126131,-0.0126131,-0.0126131,-0.121011,-0.355697,-0.0126131,-0.406084,-0.0126131,0.360885,0.179735,-0.0126131,-0.0126131,-0.0126131,0.760398,0.435228,0.397588,0.460123,0.183205,-0.0126131,-0.0126131,-0.0126131,-0.0126131,-0.119599,-0.338726,-0.673512,-0.0126131,-0.0126131,-0.301759,-0.469551,0.368288,-0.0126131,-0.0126131,-0.495185,0.762422,-0.0126131,-0.355018,0.296608,-0.164413,0.255729,-0.194606,5.47285e-05,0.069387,-0.926335,-0.0563443,-0.0332341,-0.105384,0.471411,-0.0126131,-0.0126131,-0.390135,-0.536546,0.29289,0.101752,-0.327265,-0.0197401,0.00286629,0.156817,-0.0126131,-3.54591789714795
0.293143,-0.0544431,0.33811,0.0657539,0.280063,0.280063,0.421869,0.280063,0.314091,0.0233166,0.280063,0.280063,-0.0727326,0.280063,-0.406117,0.462562,0.280063,0.280063,0.280063,0.280063,0.280063,0.280063,0.280063,0.22131,0.0420777,-0.425665,0.0420777,0.0420777,0.19266,0.0420777,0.36947,0.0420777,0.0420777,-0.042412,0.232504,0.0420777,0.0420777,0.153558,0.0420777,-0.200595,0.0420777,0.0420777,0.0420777,-0.00358402,0.0420777,0.391247,-0.796012,0.169306,0.030627,-0.00292624,-0.388221,-0.844515,0.0420777,0.267901,0.0420777,0.0420777,0.877165,0.00179334,0.0420777,-0.119292,0.266672,0.377387,0.0420777,0.0420777,0.260328,0.613715,0.0420777,0.0420777,-0.407471,-0.188772,0.0420777,-0.445129,-0.0871425,0.0420777,0.211184,0.121761,-0.575001,-0.168517,-1.34284,0.0420777,0.0420777,0.139511,0.0420777,0.0420777,0.185698,-0.780563,-0.105992,0.518599,0.0420777,0.192466,0.942637,0.281449,0.00850938,0.0420777,-3.55182269214641
-0.248363,0.0226337,0.175048,0.076024,0.175048,0.175048,0.175048,0.0922202,0.175048,0.175048,0.175048,0.175048,0.431258,0.175048,0.175048,-0.0549051,0.175048,0.408031,0.23946,0.175048,0.175048,0.209928,1.29839,0.442867,0.0669504,0.0669504,0.250802,0.334167,0.0669504,0.0669504,0.168737,0.0669504,0.0669504,-0.211118,0.0669504,0.0669504,0.0669504,0.0669504,-0.1057,0.119157,0.0638901,0.0669504,0.0231667,0.0669504,-1.39943,0.104456,0.0669504,0.0669504,0.301203,0.433415,0.347535,-0.194235,0.32718,-0.246267,0.0669504,0.0669504,0.0669504,0.0669504,-0.0633997,-0.153621,0.170934,0.0775169,0.0669504,-0.143864,0.0669504,0.0555123,0.0669504,0.0748102,-0.419732,-0.620278,0.0669504,0.00715295,-0.666081,0.0959751,-0.643311,0.200715,0.524479,-0.595076,-0.043629,0.0669504,0.240345,-0.00631439,0.0107606,0.0669504,0.0669504,0.213889,0.0669504,0.127085,0.114552,0.105306,0.100138,-0.123884,0.0427552,0.0669504,-3.55201886278105
-0.284089,0.21211,0.21211,0.21211,0.21211,0.21211,0.846879,0.21211,0.21211,0.21211,0.21211,0.21211,0.226562,0.21211,0.260991,-0.1411,0.21211,-0.466395,0.21211,0.21211,0.21211,0.21211,0.21211,-0.0975684,0.0297851,0.0297851,0.0297851,0.0297851,0.0297851,0.0297851,1.34088,0.0297851,0.0297851,-0.212833,-0.464687,0.0297851,0.0297851,-0.46585,0.0297851,-0.251783,0.0297851,0.0297851,0.0297851,0.0297851,0.0415368,0.101301,0.0297851,-0.283511,0.178042,0.307914,-0.0566697,0.516859,1.2293,0.0297851,0.0297851,0.0297851,0.0297851,0.341701,0.0297851,-0.505303,-0.203838,-0.262252,-0.225105,0.0297851,0.0337331,-0.571474,-0.0321938,0.0297851,-0.298603,0.0297851,0.0297851,0.0297851,0.887296,-0.622672,0.176103,0.0297851,-0.361009,0.0396545,0.0297851,-0.499149,-0.0767985,0.42514,0.46004,0.0718868,0.0297851,0.226797,-0.893563,0.128855,-0.299214,0.19039,0.102718,0.0339702,0.0716132,-0.0263655,-3.56087062934836
0.345481,0.0275783,-0.0593254,-0.085051,-0.0593254,-0.0593254,-0.0593254,-0.0593254,-0.0593254,-0.0593254,0.424196,-0.0593254,0.172616,-0.0593254,-0.0593254,-0.313767,-0.0900495,0.0435487,-0.0593254,-0.0593254,-0.937346,-0.0859447,-0.0593254,0.059301,0.059301,0.059301,0.059301,0.059301,0.059301,0.059301,0.931092,0.059301,0.059301,0.105348,-0.0992831,0.059301,0.059301,0.059301,0.100434,0.576809,0.059301,0.059301,-0.149724,0.059301,0.160417,0.211338,0.059301,0.123067,0.059301,-1.855,-0.0776458,0.2279,-0.809887,-0.28845,0.059301,0.059301,0.059301,0.059301,0.0272978,-0.201143,0.597789,0.0346276,0.24711,-0.098781,-0.451731,0.507942,0.059301,0.0839744,-0.344084,-1.12586,0.059301,0.350982,0.452506,-0.372277,-0.0939186,-0.225648,-0.502231,0.144135,0.059301,-0.0809964,0.371813,0.299221,0.059301,0.059301,-0.218462,-0.881653,0.265728,0.0185579,0.192812,0.151038,0.157162,-0.703941,0.308811,0.059301,-3.56312601544477
-0.249441,-0.125674,-0.0565114,-0.284188,-0.0745541,-0.0745541,-0.0197856,-0.041712,-0.217002,-0.0745541,-0.0745541,-0.0745541,-0.0900709,-0.0745541,-0.0745541,0.146673,-0.0745541,-0.0810656,-0.0745541,0.186546,0.214165,-0.0680426,-0.39531,0.186391,0.0431712,-1.07608,0.205227,0.332176,0.0431712,0.142711,-0.535934,0.0431712,0.154464,0.235121,0.0170325,0.0431712,-0.121502,0.0431712,0.0779444,-0.307882,0.0475456,0.0431712,0.281537,0.0431712,0.0972397,-0.0232151,0.0431712,0.0431712,0.0431712,0.384821,-0.011168,-0.0539839,-0.227249,-0.032967,0.0431712,0.0431712,0.0431712,0.118398,0.0431712,0.216305,0.409075,0.0431712,0.297746,-0.74314,-0.143708,-0.200862,-1.07634,0.224319,-0.00646356,-0.411267,0.0431712,0.608745,-0.244341,-0.333131,0.0431712,0.134505,-0.102855,0.402662,-0.398206,0.0757714,0.0237977,0.0142626,0.150282,0.109876,0.0431712,0.0676947,0.0694426,-0.302823,-0.46425,0.0724831,-0.0718598,0.481347,-0.0272185,0.0431712,-3.56440164818491
0.528913,-0.499419,0.670019,0.753718,0.561084,0.201979,-0.15384,0.120575,0.312928,0.197279,0.197279,0.184622,0.278106,0.197279,0.0870867,0.481616,0.0535608,0.192579,0.430543,0.426587,-0.0995567,0.0214984,-0.159305,-0.478755,0.00523336,-0.233666,0.109505,-0.260889,0.411775,-0.298122,1.29753,0.00523336,-0.294386,-0.0761752,-0.21873,0.00523336,-0.50945,0.126768,0.00523336,-0.0735076,-0.058773,0.00523336,-0.25401,-0.198538,0.137326,0.233304,0.00523336,0.00523336,-0.0801216,-0.186759,0.220761,-0.13856,0.876728,-0.334964,0.00523336,0.00523336,0.205401,0.10669,0.164668,-0.310242,0.332438,0.0318842,-0.157451,0.0306873,1.58581,-0.240665,-1.24656,-0.0728379,0.185987,-0.244641,0.00523336,0.392026,0.347087,-0.0142106,0.362775,-0.0361426,0.436936,-0.373366,0.337793,0.39133,0.655619,0.234369,-0.953062,0.372798,0.190635,0.189468,0.0409777,0.102585,-0.814346,0.164686,-0.169618,-0.538033,-0.16877,0.00523336,-3.5669010072337
-0.986166,-0.157375,-0.607822,-0.932144,-0.264223,-0.0894705,-0.174253,-0.219277,-0.763894,-0.167292,0.201958,-0.0305902,-0.438038,-0.160331,0.387516,-0.245679,-0.167292,0.078293,-0.0901005,0.0370835,0.137442,-0.274969,-0.167292,-0.227872,-0.0419878,-0.0419878,-0.26362,-0.0281544,0.244328,0.253554,-0.798684,0.00620613,-0.241329,-0.915534,-0.891901,0.0694004,-0.0117106,-0.0870766,0.00194979,-0.848449,-0.297995,-0.0419878,0.673776,0.383307,0.0815494,0.327825,-0.0419878,0.0301157,0.544884,1.02462,-0.0816094,-0.0283469,0.387759,-0.448251,0.0248434,0.155327,-0.313472,0.243086,0.034787,0.384655,-0.254735,-0.492637,-0.130991,0.98402,0.435625,-0.352995,-0.927079,-0.191244,-0.297793,2.00804,-0.249554,0.288544,0.865648,-0.540323,0.278799,-0.21574,-0.206254,-0.572703,0.132429,0.60393,-0.618647,-0.0419878,-0.378182,0.325094,-0.0683146,-0.171173,-0.606402,0.298121,1.03258,0.0248646,-0.333362,-0.136285,-0.582436,-0.453775,-3.56907559893052
-0.240385,0.083358,-0.316213,-0.0930067,-0.200738,-0.704181,-0.925567,0.183503,-0.111469,-0.200738,-0.200738,-0.200738,-0.803114,-0.140365,-0.0601276,0.283647,-0.344562,-1.86473,-0.764704,-0.200738,-0.0245369,-0.200738,-0.200738,-0.431766,0.00480491,0.00480491,-0.0509486,-0.405771,0.281897,0.756235,-0.283432,0.00480491,0.0127438,0.219572,0.025377,0.0661089,0.00480491,-0.457183,0.0567948,0.0452948,-0.192278,0.00480491,-0.588305,0.725419,0.0349379,0.201342,0.00480491,0.00480491,-0.830427,-0.636066,0.143851,-0.117352,-0.298608,0.0438015,0.262951,-0.10611,0.064901,0.00480491,0.00480491,-0.0414365,-0.216168,-0.570653,0.407793,-0.237193,1.17709,-0.116415,0.671267,0.200872,0.179813,0.00480491,0.197799,0.350432,-0.00600761,-0.408373,-0.298452,-0.66968,0.232229,-0.678811,0.459759,0.0518038,-0.115132,0.244792,-0.565808,-0.0713854,0.0512413,0.121956,0.00480491,0.313286,-0.108214,-0.291201,-0.0431923,-0.324746,-0.387042,0.0134767,-3.57260217455134
0.125634,1.19328,1.0322,0.818673,-0.0510933,-0.166026,0.25753,0.125634,-0.670317,-0.00488063,0.265244,0.775162,0.980182,0.125634,0.746457,1.52576,0.125634,-0.449585,0.0357151,-0.40784,-0.698041,-0.0461627,0.125634,-0.314225,0.04875805,0.04875805,0.254126,-0.763476,-0.551951,-0.658405,0.845437,-0.411271,-0.785634,-0.853132,-1.34706,-1.04401,-1.27927,0.209929,0.04875805,0.109404,0.396851,0.04875805,-0.240048,-1.09472,-0.19079,-0.358173,0.04875805,0.189496,0.525608,0.874207,0.721498,0.212786,0.29023,-0.289047,-0.486059,0.04875805,0.04875805,0.119042,0.0617728,-0.335562,1.36227,0.506836,1.59319,0.132254,0.549989,0.735773,0.04875805,0.322178,0.04875805,1.97022,0.04875805,1.4805,-0.151562,0.171725,-0.588036,0.488208,0.939753,1.00398,-0.445537,0.0357433,-0.0842392,0.380705,-2.10902,-0.749643,-0.535805,-0.0801443,-0.18435,-0.417553,-0.642984,0.319962,0.794941,0.382537,-0.0305935,0.04875805,-3.57303400059241
-0.164731,0.1472415,0.409438,0.136228,0.1472415,0.705793,0.1472415,0.1472415,0.1472415,-0.0181009,0.158255,0.1472415,0.1472415,0.1472415,0.1472415,0.103083,0.1472415,1.24746,0.523386,0.133886,0.1472415,0.1472415,0.1472415,-1.30336,0.04304805,0.04304805,0.04304805,0.04304805,1.19289,0.04304805,-1.17344,0.04304805,0.04304805,0.485978,0.297827,0.04304805,0.04304805,-0.0917347,0.0592602,-0.141359,0.133939,0.04304805,0.459133,0.693628,0.04304805,0.133075,0.04304805,-0.204464,-0.374317,-0.799871,0.0121445,-0.511976,0.04304805,0.186395,0.04304805,0.04304805,0.0682403,0.04304805,0.04304805,0.214842,-0.156758,0.3269,-0.411689,0.255164,-0.318173,-0.234225,0.162058,-0.391523,-0.31295,0.04304805,0.0692436,-0.0546263,0.04304805,-0.295783,0.179717,-0.561881,0.108254,0.247572,0.04304805,0.0268359,-0.167063,0.0974645,0.738671,0.21902,0.219106,0.266506,0.809466,-0.017226,-0.537646,0.000205293,0.903849,-0.0433343,-0.036413,0.04304805,-3.57729141304727
-0.723492,-0.442108,-0.442108,-0.505303,-0.442108,-0.442108,-0.442108,-0.442108,-0.442108,-0.442108,-0.442108,-0.442108,-0.253687,-0.442108,-0.442108,0.190019,-1.03402,-0.442108,-0.442108,-0.442108,-0.442108,-0.18718,-0.442108,0.02353885,0.02353885,0.02353885,-0.232183,0.02353885,0.02353885,0.02353885,-0.347385,-0.0253039,0.02353885,0.386272,-0.129016,0.02353885,0.02353885,0.02353885,0.02353885,0.265158,0.215144,0.02353885,0.433883,-4.11244,0.02353885,0.309251,0.02353885,0.276588,0.02353885,3.54148,0.1519,0.651984,-1.28442,-0.510202,0.02353885,0.02353885,0.02353885,0.02353885,0.408403,-0.0366506,0.238164,0.02353885,0.0347992,0.02353885,0.02353885,-0.718352,-2.08445,-0.224584,-0.264131,0.02353885,0.02353885,0.103615,0.0122785,0.112276,-0.484502,0.133304,0.02353885,0.270095,0.02353885,-0.282258,-0.293149,0.02353885,0.02353885,0.02353885,0.02353885,-0.2669,0.786719,0.184499,0.291826,-0.187411,-0.57753,0.0732523,-0.140397,0.02353885,-3.57903801652774
0.264061,0.465768,0.269618,0.154616,0.264061,0.264061,-0.300311,0.264061,0.476378,0.264061,0.264061,0.264061,-0.0310472,0.264061,-0.237238,-0.14122,0.264061,0.312412,0.264061,0.264061,0.264061,0.284439,0.264061,-0.180585,0.042893,0.042893,0.042893,0.127105,-0.0394695,0.042893,-0.45963,0.0323354,-0.0860333,-0.288267,-0.3858,-0.0593864,0.342146,0.0869622,0.301162,0.0848264,0.255038,0.042893,0.220436,0.00345674,-0.237879,-0.0816707,0.042893,0.042893,0.110961,-0.259769,0.042893,-0.3499,0.593184,-0.160503,0.042893,-0.243606,0.111358,0.042893,-0.342715,0.141499,0.23526,0.327895,0.059594,-0.0239442,0.042893,0.400303,0.347514,0.189111,-0.108493,-0.29629,0.00486661,0.152467,-0.250551,0.214329,0.0970892,0.550242,0.90451,0.0753761,0.061574,-0.310764,-0.117358,-1.69539,-0.108837,0.042893,0.304303,-0.0526972,0.0193507,0.112666,-0.611514,0.27646,-0.0475606,0.419146,0.288921,0.042893,-3.57907041185066
-0.298744,1.10441,-0.506365,-0.480479,1.25321,0.398659,0.168563,0.291168,0.188322,0.1784425,0.1784425,0.361851,-0.350833,0.284421,-0.504604,0.505233,-0.0271139,0.974382,0.806803,0.1784425,-0.212904,0.0289877,-1.03316,0.360251,0.0466856,0.215157,-0.171796,0.214734,0.0692647,-0.348357,-0.871607,0.790611,0.575667,0.539188,0.412649,0.0466856,0.1277,-1.1707,-0.570846,0.129403,-0.0877522,0.0466856,-0.390416,0.548551,0.154613,0.272292,0.0466856,0.0600728,-0.881102,-0.842136,0.0879408,-0.0713594,-0.0111682,0.0457851,0.464414,0.0466856,-0.133898,0.0466856,-0.704682,-0.0982579,-0.3491,-0.137538,0.0758987,0.370964,-0.0533023,-0.0185641,0.0466856,0.529149,0.862942,0.0466856,0.0466856,0.0698226,0.0466856,-0.119249,-0.407461,0.550966,-1.11324,-0.15857,0.824782,0.113937,0.0930823,0.356935,1.22677,0.414127,-0.292158,0.0110977,-0.173078,-0.564447,0.0965744,-0.160607,-0.557557,0.187338,-0.0130614,0.0466856,-3.58954118364824
0.382786,0.653691,0.575133,0.234535,0.234535,0.234535,1.03593,0.234535,0.234535,-0.0339983,-0.0109708,0.234535,0.234535,0.234535,0.234535,-0.452292,0.234535,0.234535,0.234535,0.234535,0.234535,-0.220894,0.234535,0.0566362,0.0566362,0.0566362,0.0566362,0.0566362,0.0566362,0.0566362,0.327219,0.0566362,0.0566362,0.283149,0.0566362,0.0566362,0.0566362,0.0566362,0.0566362,0.110105,0.0566362,0.0566362,0.269292,0.0566362,0.0566362,0.0566362,0.0566362,0.110759,0.0566362,0.41658,-0.327485,-1.07346,-0.93767,-0.467177,0.0566362,0.0566362,0.0566362,0.0566362,-0.166417,0.0566362,-0.356074,0.0566362,-0.306678,0.33924,0.0566362,0.102106,0.681536,-0.0189966,0.307089,1.30124,0.240232,-0.362383,-0.455878,0.351713,-0.200827,-0.298598,-0.960168,0.458642,0.0566362,-0.385168,0.439758,-0.863659,0.0566362,0.0566362,0.0566362,-0.445319,1.04604,0.509899,-0.585395,-0.315221,0.758513,-0.151322,0.152488,0.0566362,-3.58973445112897
-0.0622463,-0.442646,0.0812312,-0.414417,-0.1394726,-0.1394726,-0.1394726,-0.1394726,-0.249153,-0.1394726,-0.1394726,-0.1394726,0.025398,-0.1394726,-0.1394726,-0.260506,-0.1394726,-0.1394726,0.173333,-0.1394726,-0.1394726,-0.199028,-0.0799172,0.294457,0.0218054,-1.3529,0.0218054,0.0218054,0.0218054,0.0218054,-0.273026,0.0218054,0.0218054,0.0980365,0.258278,0.0218054,0.0218054,0.0218054,0.0218054,-0.235536,0.0782891,0.0218054,0.255536,-0.0575874,0.0218054,0.157865,0.0218054,0.0218054,0.0218054,0.868861,-0.215847,0.266487,-0.0134523,-0.466361,0.0218054,0.0218054,0.0218054,0.0218054,0.115312,-0.522554,0.126037,0.309515,-0.0911863,-0.546441,0.303401,-0.162271,1.14241,-0.152712,-0.231096,0.621199,0.0218054,-0.505286,0.106615,-0.198129,0.269922,0.273257,-1.11742,0.00810954,-0.522443,0.0466227,-0.322283,-0.578273,0.0218054,0.0218054,0.0218054,-0.463548,-0.308747,0.823209,0.0765727,0.164235,0.03211,0.255729,0.0115008,0.0218054,-3.59427113273544
-0.160667,0.154126,0.154126,0.154126,0.154126,0.361398,0.154126,0.154126,0.154126,0.154126,-0.150295,-0.224844,0.162909,0.154126,0.154126,0.154126,0.944327,0.154126,0.154126,0.154126,0.154126,0.154126,0.154126,-0.01054979,-0.01054979,-0.01054979,-0.01054979,-0.01054979,-0.01054979,0.244997,-0.20215,-0.01054979,-0.01054979,-0.667354,-0.261896,-0.01054979,0.175845,-0.01054979,-0.01054979,-0.204878,-0.01054979,-0.01054979,0.12115,-0.01054979,0.134057,-0.00102638,-0.01054979,-0.01054979,-0.01054979,-0.01054979,-0.208753,-0.578205,0.802405,-0.01054979,-0.01054979,-0.01054979,-0.0328192,-0.01054979,-0.347726,-0.269414,-0.401554,-0.574043,-0.18641,-0.279889,-0.01054979,-0.648991,1.72249,0.109872,0.0197376,0.731512,-0.01054979,-0.0291121,-0.01054979,-0.01054979,0.336343,0.230341,-0.241998,-0.14654,-0.01054979,-0.47335,-0.0200732,0.680371,-0.01054979,-0.01054979,0.596143,0.257464,0.400717,0.37671,-0.644839,-2.67528e-05,-0.309665,0.481888,0.0684015,0.453887,-3.59496364731926
0.0525686,-0.120531,0.324522,-0.342154,0.11968055,-0.301113,0.11968055,0.11968055,0.0762301,0.806242,0.11968055,0.11968055,0.608395,0.11968055,0.321491,-0.139875,-0.339561,0.402065,0.306243,0.11968055,0.11968055,0.163131,0.11968055,0.847721,0.0143272,0.0143272,-0.249028,2.78954,0.761781,0.117155,-0.775569,0.0143272,-0.155422,0.113595,0.0143272,0.0143272,0.0143272,0.0143272,0.132941,-0.0604276,0.282181,0.800988,0.0143272,0.0143272,0.408705,-0.0812629,-0.0173852,0.154288,0.0634892,0.451454,-0.286881,-0.389583,-0.786146,0.0761581,0.0143272,-0.22365,0.0173722,0.0143272,0.0834419,0.0478328,0.431033,-1.29063,0.0143272,-0.734167,-0.554792,-0.391657,0.0143272,-0.163976,0.219133,-0.62814,0.273177,0.0967284,-0.39367,-0.221253,-0.140916,-0.428097,0.0464033,0.102972,0.0143272,0.148368,0.0143272,0.354328,0.0143272,0.0143272,-0.155119,0.0143272,0.373178,-0.264003,0.600508,-0.39433,-0.140912,-0.413595,0.0125308,0.0143272,-3.59675779664388
